47,Darkgray,#A9A9A9,Darkgray,#A9A9A9,26091,17941,Hatchback,2017 Ford Focus SEL Hatchback,2 Wheel drive-front,4- Cylinder,6-Speed Shiftable Automatic,Flexible Fuel,51 City/ 48 Highway,GN0M49,IL9CXBG2M5B2PI5BV,AT-1CF482k2,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
48,Silver,#C0C0C0,Black,#000000,25091,17991,Sedan,2014 Honda Accord Sport Sedan,2 Wheel drive-front,4- Cylinder,Continously Variable Automatic,Gasoline,36 City/ 34 Highway,PMC4QE,LQ9RYL4ICAV51LJUC,AT-1CF680l0,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
49,White,#FFFFF4,Beige,#F5F5DC,28670,19255,Hatchback,2015 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,25 City/ 36 Highway,K07ETU,POP3D65QBZBCD2XNU,AT-1CF669L7,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","5 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
50,Dark Blue,#00007F,Black,#000000,15484,19889,Coupe,2018 Ford Mustang Coupe,2 Wheel drive- rear,4- Cylinder Turbo,Automatic,Gasoline,36 City/ 34 Highway,202SY2,LZD3VLDXBXU1MMCSS,AT-1CF273w9,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
51,Red,#E31313,Black,#000000,29755,16353,Hatchback,2015 Toyota Prius ,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,30 City/ 39 Highway,GGDL48,A79KK1Z5NW2AL491H,AT-1CF777S9,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
52,Black,#000000,Black,#000000,6980,14350,Coupe,2017 Chevrolet Camaro LT Coupe,2 Wheel drive- rear,6- Cylinder,8- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,PNKQZK,6I7H4Z4MRTCNXP3FP,AT-1CF533d9,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
53,Darkgray,#A9A9A9,Darkgray,#A9A9A9,40715,13819,Sedan,2015 Honda Civic SE Sedan,2 Wheel drive- front,4- Cylinder,Continously Variable Automatic,Gasoline,22 City/ 31 Highway,91BLW2,QHUA86FQ77IHSR72T,AT-1CF401W5,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
54,Black,#000000,Beige,#F5F5DC,61191,13889,Hatchback,2013 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,35 City/ 40 Highway,6MHTJF,0JXWJTRLL00X870S5,AT-1CF121s8,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","5 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
55,Dark Blue,#00007F,Black,#000000,41975,12715,Sedan,2016 Chevrolet Cruze Limited LT Sedan,2 Wheel drive- front,4- Cylinder Turbo,6- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,ZSS31D,XM1JRPE3T76UQ7KQ3,AT-1CF783q6,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
56,Black,#000000,Black,#000000,6986,14353,Hatchback,2017 Ford Focus SEL Hatchback,2 Wheel drive-front,4- Cylinder,6-Speed Shiftable Automatic,Flexible Fuel,51 City/ 48 Highway,4XN6AD,82PDLN3Y3K8VO5214,AT-1CF243M0,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
57,Darkgray,#A9A9A9,Darkgray,#A9A9A9,42655,12819,Sedan,2016 Chevrolet Cruze Limited LT Sedan,2 Wheel drive- front,4- Cylinder Turbo,6- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,Q3G6RN,SZPOKI9AKIZ4R7NVR,AT-1CF308k7,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
58,White,#FFFFF4,Beige,#F5F5DC,1307,26578,Sedan,2015 Chevrolet Malibu LS,2 Wheel drive-front,4-Cylinder,6-Speed Shiftable Automatic,Gasoline,35 City/ 40 Highway,52QQAU,IH0FLDNTZJRT75N0N,AT-1CF107a0,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","7 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
59,Gray,#454545,Beige,#F5F5DC,6975,14499,Hatchback,2013 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,35 City/ 40 Highway,QSBLNV,4MBQ6RCT7FHL575HN,AT-1CF212m9,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","5 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
60,Dark Blue,#00007F,Darkgray,#A9A9A9,25667,17226,Hatchback,2017 Ford Focus SEL Hatchback,2 Wheel drive-front,4- Cylinder,6-Speed Shiftable Automatic,Flexible Fuel,51 City/ 48 Highway,ITK1PE,ZC2B0NAGI4A4N5URF,AT-1CF738F3,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
61,Black,#000000,Black,#000000,185,26995,Coupe,2018 Ford Mustang Coupe,2 Wheel drive- rear,4- Cylinder Turbo,Automatic,Gasoline,26 City/ 36 Highway,KIYW0F,BFV2ILNS2K22000W2,AT-1CF802z3,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
62,Darkgray,#A9A9A9,Darkgray,#A9A9A9,41764,12811,Sedan,2014 Honda Accord Sport Sedan,2 Wheel drive-front,4- Cylinder,Continously Variable Automatic,Gasoline,26 City/ 38 Highway,Z5CVKV,CNB76D7XT8XHRA9GH,AT-1CF371q8,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
63,Gray,#454545,Beige,#F5F5DC,6972,14489,Sedan,2014 Honda Accord Sport Sedan,2 Wheel drive-front,4- Cylinder,Continously Variable Automatic,Gasoline,26 City/ 38 Highway,DVGD8Z,DC6GEB5Y2ZY3XHY28,AT-1CF102i3,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
64,Gray,#454545,Black,#000000,25580,16990,Coupe,2017 Chevrolet Camaro LT Coupe,2 Wheel drive- rear,6- Cylinder,8- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,BVCYKO,4IEQ023FLGD8CM7I5,AT-1CF549a9,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
65,Silver,#C0C0C0,Darkgray,#A9A9A9,41755,12810,Coupe,2017 Chevrolet Camaro LT Coupe,2 Wheel drive- rear,6- Cylinder,8- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,YVN4LL,1OC0TXDGUX7GISL6O,AT-1CF625n8,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
66,Dark Blue,#00007F,Black,#000000,6971,14488,Sedan,2016 Chevrolet Cruze Limited LT Sedan,2 Wheel drive- front,4- Cylinder Turbo,6- Speed Shiftable Automatic,Gasoline,26 City/ 38 Highway,A5X2BU,YC5L90DF9NRFO6IVE,AT-1CF692G3,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
67,Darkgray,#A9A9A9,Beige,#F5F5DC,1556,26654,Hatchback,2015 Toyota Prius ,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,30 City/ 39 Highway,VI649G,9IRVQNWERHEENJ098,AT-1CF567d9,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
68,Black,#000000,Black,#000000,9810,25880,Hatchback,2013 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,35 City/ 40 Highway,NQ2Q0E,I8HBJSQG044TMIBVC,AT-1CF708R8,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","5 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
69,Darkgray,#A9A9A9,Darkgray,#A9A9A9,15580,19298,Hatchback,2015 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,25 City/ 36 Highway,QCZZZR,V6I6IDWQJKK4WLM7Q,AT-1CF955P2,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","5 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
